binarize,average,distribution,sample_size,stat,pvalue
True,True,same_mean,100.0,-0.005837034884828692,0.5187908217483967
True,True,same_mean,100.0,0.012575725115829432,0.13296233763538137
True,True,same_mean,100.0,0.015866891749732166,0.10776538802856112
True,True,same_mean,100.0,0.029012814466752232,0.048249292298094944
True,True,same_mean,100.0,-0.004076782449725623,0.4415227122515719
True,True,same_mean,100.0,-0.014365770156168585,1.0
True,True,same_mean,100.0,0.018276668926598717,0.09265287357810313
True,True,same_mean,100.0,0.04443142134652049,0.019645298194468277
True,True,same_mean,100.0,-0.005919856752395739,0.5229790800998335
True,True,same_mean,100.0,-0.013153119735547896,1.0
True,True,same_mean,100.0,-0.004145047456730158,0.4441663819019789
True,True,same_mean,100.0,-0.005250972458499257,0.4907402768462864
True,True,same_mean,100.0,0.03628489146371398,0.03144524261701692
True,True,same_mean,100.0,0.011492185750047306,0.1426424727423572
True,True,same_mean,100.0,-0.0057949205880215675,0.5166837002615727
True,True,diff_mean,100.0,0.29760660115559295,2.918958738320931e-08
True,True,diff_mean,100.0,0.3479055589608348,2.19710355921124e-09
True,True,diff_mean,100.0,0.3879841859857181,2.81572994505217e-10
True,True,diff_mean,100.0,0.3862093249755743,3.083603418052022e-10
True,True,diff_mean,100.0,0.2681554369176733,1.3344964309430023e-07
True,True,diff_mean,100.0,0.33582113296526706,4.086440154098305e-09
True,True,diff_mean,100.0,0.5189031551399603,3.5270431913034033e-13
True,True,diff_mean,100.0,0.3775035793966125,4.816219001308122e-10
True,True,diff_mean,100.0,0.41899018685466066,5.763956353205424e-11
True,True,diff_mean,100.0,0.40747222723295445,1.0386969002697212e-10
True,True,diff_mean,100.0,0.40359508850902925,1.2665386417322072e-10
True,True,diff_mean,100.0,0.501659212872635,8.487945055490407e-13
True,True,diff_mean,100.0,0.33833308411577306,3.5917569216469815e-09
True,True,diff_mean,100.0,0.3674438809280218,8.064839380854617e-10
True,True,diff_mean,100.0,0.3763541983859273,5.108343116525576e-10
True,True,diff_mean,100.0,0.3075804941898761,1.7462403122064443e-08
True,True,diff_mean,100.0,0.3551098686675382,1.5180815135531947e-09
True,True,diff_mean,100.0,0.4146143045957267,7.20898757676307e-11
True,True,diff_mean,100.0,0.25655082205137436,2.4321021953954137e-07
True,True,diff_mean,100.0,0.4181004104594132,6.032173909323121e-11
True,True,diff_mean,100.0,0.22451902637017332,1.2807599442941426e-06
True,True,diff_mean,100.0,0.3827898112086413,3.673748182671516e-10
True,True,diff_mean,100.0,0.31946299035953013,9.473992762455136e-09
True,True,diff_mean,100.0,0.4082384832750618,9.987773978589297e-11
True,True,diff_mean,100.0,0.4511107887447056,1.1173481970645303e-11
True,True,diff_mean,100.0,0.1896398823302901,7.891449949504106e-06
True,True,diff_mean,100.0,0.3667698158264237,8.34838975223543e-10
True,True,diff_mean,100.0,0.34620222874294676,2.397852907257903e-09
True,True,diff_mean,100.0,0.2583153640787629,2.219850758014324e-07
True,True,diff_mean,100.0,0.3807107170129173,4.0865452293093573e-10
True,True,diff_mean,100.0,0.3910075795875441,2.411953808147732e-10
True,True,diff_mean,100.0,0.26173205580751074,1.8601893798332217e-07
True,True,diff_mean,100.0,0.3875817022397881,2.874356741393488e-10
True,True,diff_mean,100.0,0.42020107421808645,5.41801472841656e-11
True,True,diff_mean,100.0,0.5064526280388817,6.649087953010307e-13
True,True,diff_mean,100.0,0.3329289217422785,4.741101687560637e-09
True,True,diff_mean,100.0,0.33099541569602986,5.236360096810626e-09
True,True,diff_mean,100.0,0.2341775445127627,7.755069342238006e-07
True,True,diff_mean,100.0,0.27086335359820884,1.1602216923858648e-07
True,True,diff_mean,100.0,0.34431183904606255,2.6422256301586177e-09
True,True,diff_mean,100.0,0.5045539302509164,7.324250440701312e-13
True,True,diff_mean,100.0,0.3490956427594753,2.066916198378647e-09
True,True,diff_mean,100.0,0.21804882462885514,1.7930959391384433e-06
True,True,diff_mean,100.0,0.3344742685826994,4.3792133891253105e-09
True,True,diff_mean,100.0,0.29637858540952855,3.109664349197386e-08
True,True,diff_mean,100.0,0.31308189536265324,1.3155769268037888e-08
True,True,diff_mean,100.0,0.24712124565308893,3.963292496280726e-07
True,True,diff_mean,100.0,0.35481818197159987,1.540969764793681e-09
True,True,diff_mean,100.0,0.3204812297578639,8.990580244579497e-09
True,True,diff_mean,100.0,0.4147472908546722,7.160138089395429e-11
True,False,equal,10.0,0.15791447218300386,0.1567
True,False,equal,10.0,-0.08347016976476503,0.621
True,False,equal,10.0,-0.0984879442845629,0.6369
True,False,equal,10.0,0.08525856861887839,0.3056
True,False,equal,10.0,-0.09235822990494065,0.6907
True,False,equal,10.0,0.4112855235813308,0.0233
True,False,equal,10.0,0.46581503293181514,0.0078
True,False,equal,10.0,0.0608990713332267,0.318
True,False,equal,10.0,0.0276620546607926,0.3602
True,False,equal,10.0,-0.018239489752301934,0.4826
True,False,equal,10.0,-0.11507767353747153,0.7336
True,False,equal,10.0,0.14497622178111913,0.199
True,False,equal,10.0,-0.06904335096817567,0.6329
True,False,equal,10.0,0.05828686067463995,0.3531
True,False,equal,10.0,0.27646572580472234,0.0608
True,False,equal,10.0,-0.1549803536981673,0.8571
True,False,equal,10.0,0.02635247209065909,0.3671
True,False,equal,10.0,-0.09402926693855729,0.6388
True,False,equal,10.0,0.12073295744044035,0.2682
True,False,equal,10.0,0.07770694361056828,0.2705
True,False,equal,10.0,-0.13545985221129256,0.7888
True,False,equal,10.0,-0.1586965757797411,0.7916
True,False,equal,10.0,-0.09511381811543744,0.656
True,False,equal,10.0,-0.005357113461829455,0.4741
True,False,equal,10.0,0.027750631813317234,0.3926
True,False,equal,10.0,-0.17393493910734606,0.8784
True,False,equal,10.0,-0.07318911658904581,0.6159
True,False,equal,10.0,-0.0023763908770700806,0.4963
True,False,equal,10.0,0.1706913310123734,0.1667
True,False,equal,10.0,0.15421452056667462,0.2018
True,False,equal,10.0,0.011569671774780667,0.436
True,False,equal,10.0,-0.12764816880986635,0.718
True,False,equal,10.0,-0.05373749699955252,0.5383
True,False,equal,10.0,0.02222059690501585,0.4049
True,False,equal,10.0,-0.16814369004776386,0.8504
True,False,equal,10.0,0.3657453767104331,0.0429
True,False,equal,10.0,-0.1860375862012611,0.8678
True,False,equal,10.0,-0.09712616775807965,0.7012
True,False,equal,10.0,-0.0542539358001843,0.5393
True,False,equal,10.0,-0.221028338287227,0.9137
True,False,equal,10.0,-0.039100976356963045,0.6002
True,False,equal,10.0,-0.07118326532433976,0.6066
True,False,equal,10.0,-0.16807899244575694,0.8562
True,False,equal,10.0,-0.07443019158216217,0.6465
True,False,equal,10.0,0.2084156660389246,0.1173
True,False,equal,10.0,-0.00015485130586634352,0.4359
True,False,equal,10.0,0.015191868461590199,0.4097
True,False,equal,10.0,-0.07857952582174871,0.6032
True,False,equal,10.0,-0.19550196108727344,0.9014
True,False,equal,10.0,0.3147529580965452,0.0543
True,False,same_mean,10.0,0.03830024513375905,0.3672
True,False,same_mean,10.0,-0.06644499962153755,0.5867
True,False,same_mean,10.0,-0.06336063414657553,0.6087
True,False,same_mean,10.0,0.28360936707696294,0.064
True,False,same_mean,10.0,0.01124476379168679,0.4377
True,False,same_mean,10.0,-0.021347766717585037,0.5183
True,False,same_mean,10.0,-0.05502272909828657,0.5769
True,False,same_mean,10.0,0.13030931628783954,0.2202
True,False,same_mean,10.0,0.2601480688535362,0.086
True,False,same_mean,10.0,-0.09347509038855269,0.6585
True,False,same_mean,10.0,-0.21199379302611415,0.9287
True,False,same_mean,10.0,0.07034278986911453,0.3193
True,False,same_mean,10.0,0.19031120555867762,0.1289
True,False,same_mean,10.0,-0.11105322707230647,0.739
True,False,same_mean,10.0,0.10448571572351786,0.2837
True,False,same_mean,10.0,0.6010371437011399,0.0087
True,False,same_mean,10.0,0.0961230362803079,0.2616
True,False,same_mean,10.0,-0.14741480840490814,0.7527
True,False,same_mean,10.0,-0.1688878768011452,0.8192
True,False,same_mean,10.0,0.032641754861293275,0.3532
True,False,same_mean,10.0,0.20953620660330782,0.1113
True,False,same_mean,10.0,0.06556049396527518,0.3426
True,False,same_mean,10.0,-0.006469084606506267,0.4874
True,False,same_mean,10.0,-0.17317512677070834,0.8874
True,False,same_mean,10.0,0.17505029521083867,0.1497
True,False,same_mean,10.0,0.4368726134312026,0.0326
True,False,same_mean,10.0,0.12275153725797956,0.2242
True,False,same_mean,10.0,-0.08015955678814812,0.651
True,False,same_mean,10.0,-0.2220052488176471,0.939
True,False,same_mean,10.0,-0.03269688157090512,0.5138
True,False,same_mean,10.0,-0.1580780325055408,0.843
True,False,same_mean,10.0,0.17671269035278198,0.136
True,False,same_mean,10.0,-0.08068580722188315,0.6413
True,False,same_mean,10.0,0.1262509351437918,0.2089
True,False,same_mean,10.0,-0.17675703222141562,0.8176
True,False,same_mean,10.0,-0.07925536679544297,0.6652
True,False,same_mean,10.0,0.20284288978499995,0.1465
True,False,same_mean,10.0,0.1384246531887654,0.2264
True,False,same_mean,10.0,-0.041063108042745884,0.5459
True,False,same_mean,10.0,-0.11506270240356496,0.7642
True,False,same_mean,10.0,0.10726738200746098,0.2878
True,False,same_mean,10.0,0.16673228035490334,0.1893
True,False,same_mean,10.0,-0.10123371226811015,0.6814
True,False,same_mean,10.0,-0.11118783032583283,0.6905
True,False,same_mean,10.0,0.04727198499588025,0.353
True,False,same_mean,10.0,-0.020822375849472458,0.513
True,False,same_mean,10.0,0.04886443993570202,0.3714
True,False,same_mean,10.0,-0.11050374151369684,0.7137
True,False,same_mean,10.0,0.09736067795762259,0.271
True,False,same_mean,10.0,-0.19662641033609923,0.8942
True,False,diff_mean,10.0,0.0897103231341669,0.229
True,False,diff_mean,10.0,-0.15318503615931603,0.8095
True,False,diff_mean,10.0,0.1718258991464387,0.1945
True,False,diff_mean,10.0,-0.04592119021706265,0.5792
True,False,diff_mean,10.0,0.32346520019737923,0.0632
True,False,diff_mean,10.0,-0.10264627333029795,0.7058
True,False,diff_mean,10.0,-0.05945486235657348,0.5876
True,False,diff_mean,10.0,0.6194732265053318,0.0072
True,False,diff_mean,10.0,0.1623356756070723,0.1777
True,False,diff_mean,10.0,0.3777915056929796,0.0238
True,False,diff_mean,10.0,0.06218970847160204,0.2395
True,False,diff_mean,10.0,0.39633177355329147,0.0161
True,False,diff_mean,10.0,0.4879172805074305,0.0158
True,False,diff_mean,10.0,0.14633897910176824,0.1499
True,False,diff_mean,10.0,0.37127006617456104,0.0253
True,False,diff_mean,10.0,0.4505396739388556,0.0161
True,False,diff_mean,10.0,0.5707193410409765,0.0089
True,False,diff_mean,10.0,0.15799602594307097,0.1753
True,False,diff_mean,10.0,0.3135444826957371,0.0419
True,False,diff_mean,10.0,0.2637625389013502,0.0704
True,False,diff_mean,10.0,0.4504893797229524,0.0258
True,False,diff_mean,10.0,0.47395245306184913,0.0074
True,False,diff_mean,10.0,-0.03799406965356511,0.4998
True,False,diff_mean,10.0,0.10746161096071036,0.2623
True,False,diff_mean,10.0,0.05632097413791743,0.3559
True,False,diff_mean,10.0,0.30555748589308457,0.047
True,False,diff_mean,10.0,0.003361331694448031,0.4671
True,False,diff_mean,10.0,0.6599796369648032,0.0079
True,False,diff_mean,10.0,0.13881213543587428,0.1936
True,False,diff_mean,10.0,0.16923880450006093,0.1525
True,False,diff_mean,10.0,0.17182102664265517,0.194
True,False,diff_mean,10.0,0.26564337561536094,0.0728
True,False,diff_mean,10.0,0.421557760187521,0.0153
True,False,diff_mean,10.0,-0.06800005858423905,0.6374
True,False,diff_mean,10.0,0.44710528006516714,0.0248
True,False,diff_mean,10.0,-0.10721357108641003,0.73
True,False,diff_mean,10.0,0.10259599123360895,0.266
True,False,diff_mean,10.0,0.41937537495629,0.0388
True,False,diff_mean,10.0,0.2789419411845033,0.0884
True,False,diff_mean,10.0,0.5660644758353839,0.0082
True,False,diff_mean,10.0,0.041958065206552674,0.374
True,False,diff_mean,10.0,-0.10971997344365773,0.7014
True,False,diff_mean,10.0,0.5110781103852825,0.0129
True,False,diff_mean,10.0,0.10375734660367215,0.2287
True,False,diff_mean,10.0,-0.1612545323902013,0.7889
True,False,diff_mean,10.0,0.27175783496476374,0.0759
True,False,diff_mean,10.0,0.19952374069744896,0.1386
True,False,diff_mean,10.0,0.37071325116868425,0.0226
True,False,diff_mean,10.0,0.25540501871372123,0.0683
True,False,diff_mean,10.0,-0.1443228019123683,0.7837
True,False,equal,20.0,-0.09374113201565946,0.9236
True,False,equal,20.0,0.00506337849565754,0.4179
True,False,equal,20.0,0.04150315299740701,0.2612
True,False,equal,20.0,-0.08294523594112121,0.8696
True,False,equal,20.0,0.04628035454276257,0.2489
True,False,equal,20.0,-0.07531541719576701,0.8475
True,False,equal,20.0,0.02492398113922405,0.3353
True,False,equal,20.0,0.10902233940523573,0.0901
True,False,equal,20.0,0.023629999782236948,0.3357
True,False,equal,20.0,-0.04261010357660007,0.678
True,False,equal,20.0,-0.07194517882666548,0.8295
True,False,equal,20.0,-0.08564588117359442,0.8886
True,False,equal,20.0,-0.06660246584105227,0.7992
True,False,equal,20.0,0.1566447549857429,0.039
True,False,equal,20.0,0.01941199246811692,0.3666
True,False,equal,20.0,0.2494907197947487,0.0029
True,False,equal,20.0,0.21146311089310826,0.0099
True,False,equal,20.0,-0.0944590947279039,0.9199
True,False,equal,20.0,-0.06987599718122238,0.8174
True,False,equal,20.0,-0.012550211749635795,0.5152
True,False,equal,20.0,0.1356247248441071,0.0573
True,False,equal,20.0,-0.0659270873087756,0.8078
True,False,equal,20.0,-0.08232934738798788,0.8682
True,False,equal,20.0,0.0898176230774596,0.1305
True,False,equal,20.0,-0.021121670178501528,0.5632
True,False,equal,20.0,0.013655221821704365,0.3868
True,False,equal,20.0,-0.010416015607758386,0.4991
True,False,equal,20.0,-0.002581889880926758,0.4577
True,False,equal,20.0,-0.08931586476428943,0.9043
True,False,equal,20.0,0.17000516859064999,0.0278
True,False,equal,20.0,-0.007426028192699701,0.4791
True,False,equal,20.0,0.04197783858784617,0.2612
True,False,equal,20.0,-0.05046986041011515,0.7279
True,False,equal,20.0,0.08700884859289688,0.1278
True,False,equal,20.0,-0.09081377875241123,0.9006
True,False,equal,20.0,0.011211528727568872,0.4082
True,False,equal,20.0,-0.09654486742660182,0.9273
True,False,equal,20.0,-0.024704308103034294,0.5788
True,False,equal,20.0,-0.05624393719166014,0.7582
True,False,equal,20.0,-0.10906268167171426,0.9494
True,False,equal,20.0,-0.04324077322332731,0.6771
True,False,equal,20.0,-0.027039597284582988,0.5774
True,False,equal,20.0,-0.008483999979042776,0.4831
True,False,equal,20.0,-0.016214458528885464,0.5323
True,False,equal,20.0,0.15404521660619963,0.0425
True,False,equal,20.0,0.09982718863135093,0.1008
True,False,equal,20.0,0.09985188678884667,0.1088
True,False,equal,20.0,-0.01612244386571688,0.5385
True,False,equal,20.0,0.01602561436556547,0.3736
True,False,equal,20.0,0.05410810511728004,0.2114
True,False,same_mean,20.0,-0.006988840659561831,0.4872
True,False,same_mean,20.0,-0.045560027273658224,0.6952
True,False,same_mean,20.0,0.10601139245324097,0.0977
True,False,same_mean,20.0,-0.014252334744500824,0.5275
True,False,same_mean,20.0,-0.025404662489269276,0.5798
True,False,same_mean,20.0,0.01514275710823909,0.3835
True,False,same_mean,20.0,-0.10044014688052846,0.9411
True,False,same_mean,20.0,-0.08970705700540327,0.91
True,False,same_mean,20.0,-0.02766454300126661,0.5924
True,False,same_mean,20.0,0.0787669298185801,0.1464
True,False,same_mean,20.0,-0.010905602050749167,0.4925
True,False,same_mean,20.0,0.005744106219734451,0.4421
True,False,same_mean,20.0,-0.03934077056361047,0.6591
True,False,same_mean,20.0,-0.055099717908722534,0.7398
True,False,same_mean,20.0,0.09873477069523745,0.1106
True,False,same_mean,20.0,-0.15360834877040067,0.9995
True,False,same_mean,20.0,0.01894229358470498,0.3656
True,False,same_mean,20.0,0.03182815538434328,0.3008
True,False,same_mean,20.0,0.00015446798790485954,0.4327
True,False,same_mean,20.0,0.358406676929468,0.0008
True,False,same_mean,20.0,-0.024933409044659696,0.5771
True,False,same_mean,20.0,-0.024706146288510904,0.5746
True,False,same_mean,20.0,0.1669212054963335,0.0288
True,False,same_mean,20.0,-0.020549097528456035,0.5431
True,False,same_mean,20.0,0.11306598094506408,0.0899
True,False,same_mean,20.0,-0.06652492835107118,0.7964
True,False,same_mean,20.0,0.027959673239772616,0.3235
True,False,same_mean,20.0,-0.01888831041692636,0.5436
